index,lat,lon,市,區,里,鄰,路,街,段,巷,弄,號,Build case
台北市文山區羅斯福路六段39巷50號,24.9981,121.54247,台北市,文山區,萬有里,,羅斯福路,,六段,39巷,,50號,
台北市文山區羅斯福路六段39巷52號,24.99809,121.54251,台北市,文山區,萬有里,,羅斯福路,,6段,39巷,,52號,
台北市文山區羅斯福路六段407號,24.99165,121.54055,台北市,文山區,景行里,,羅斯福路,,6段,,,407號,
台北市文山區羅斯福路六段431號,24.9909,121.5402,台北市,文山區,景行里,,羅斯福路,,6段,,,431號,
台北市文山區羅斯福路六段455巷,24.98997,121.54012,台北市,文山區,景行里,,羅斯福路,,6段,455巷,,,
台北市文山區羅斯福路六段469巷19號,24.98988,121.54048,台北市,文山區,景行里,,羅斯福路,,六段,469巷,,19號,
台北市文山區羅斯福路六段469巷21號,24.98986,121.5406,台北市,文山區,景行里,,羅斯福路,,6段,469巷,,21號,
台北市文山區羅斯福路六段469巷23號,24.9899,121.5407,台北市,文山區,景行里,,羅斯福路,,6段,469巷,,23號,
台北市文山區羅斯福路六段469巷25號,24.98996,121.54072,台北市,文山區,景行里,,羅斯福路,,6段,469巷,,25號,
台北市文山區羅斯福路六段469巷27號,24.98996,121.54062,台北市,文山區,景行里,,羅斯福路,,6段,469巷,,27號,
台北市文山區羅斯福路六段469巷29號,24.98998,121.54051,台北市,文山區,景行里,,羅斯福路,,6段,469巷,,29號,
台北市文山區羅斯福路六段68號,24.9987,121.54004,台北市,文山區,景仁里,,羅斯福路,,六段,,,68號,
台北市文山區羅斯福路六段72號,24.99861,121.54008,台北市,文山區,景仁里,,羅斯福路,,6段,,,72號,
台北市文山區育英街11號,24.99062,121.53928,台北市,文山區,景美里,,,育英街,,,,11號,
台北市文山區育英街45巷13之1號,24.991107,121.537885,台北市,文山區,景美里,,,育英街,,45巷,,13號,
台北市文山區育英街45巷8之1號,24.99129,121.53796,台北市,文山區,景美里,,,育英街,,45巷,,8號,
台北市文山區育英街45巷9之1號,24.99142,121.5377,台北市,文山區,景美里,,,育英街,,45巷,,9號,
台北市文山區育英街45巷9號,24.99121,121.53803,台北市,文山區,景美里,,,育英街,,45巷,,9號,
台北市文山區育英街49號,24.99173,121.53816,台北市,文山區,景美里,,,育英街,,,,49號,
台北市文山區育英街51號,24.99182,121.5379,台北市,文山區,景美里,,,育英街,,,,51號,
台北市文山區育英街61號,24.99226,121.5384,台北市,文山區,景美里,,,育英街,,,,61號,
台北市文山區興光里興德路47巷,25.00161,121.55573,台北市,文山區,興光里,,興德路,,,47巷,,,
台北市文山區興德路20巷18號,25.00071,121.55657,台北市,文山區,興光里,,興德路,,,20巷,,18號,
台北市文山區興德路20巷30號,25.00078,121.55669,台北市,文山區,興光里,,興德路,,,20巷,,30號,
台北市文山區興德路20巷32號,25.00078,121.55666,台北市,文山區,興光里,,興德路,,,20巷,,32號,
台北市文山區興旺里福興路106巷29號,25.006845,121.549821,台北市,文山區,興旺里,,福興路,,,106巷,,29號,
台北市文山區興隆路2段203巷119號,25.0036,121.54583,台北市,文山區,興邦里,,興隆路,,2段,203巷,,119號,
台北市文山區興隆路2段61巷27號,24.99924,121.54545,台北市,文山區,興豐里,,興隆路,,2段,61巷,,27號,
台北市文山區興隆路一段147號,25.00183,121.54239,台北市,文山區,興豐里,,興隆路,,1段,,,147號,
台北市文山區興隆路一段258號,24.99847,121.54492,台北市,文山區,興福里,,興隆路,,1段,,,258號,
台北市文山區興隆路一段55巷27弄33號,25.00468,121.54183,台北市,文山區,萬盛里,,興隆路,,一段,55巷,27弄,33號,
台北市文山區興隆路三段181巷70號,24.9965,121.56179,台北市,文山區,興家里,,興隆路,,3段,181巷,,70號,
台北市文山區興隆路三段181巷72號,24.99651,121.56191,台北市,文山區,興家里,,興隆路,,3段,181巷,,72號,
台北市文山區興隆路三段181巷76號,24.99644,121.56189,台北市,文山區,興家里,,興隆路,,3段,181巷,,76號,
台北市文山區興隆路三段181巷78號,24.9965,121.56204,台北市,文山區,興家里,,興隆路,,3段,181巷,,78號,
台北市文山區興隆路三段181巷80號,24.99656,121.5621,台北市,文山區,興家里,,興隆路,,3段,181巷,,80號,
台北市文山區興隆路三段304巷,24.9932,121.55845,台北市,文山區,興得里,,興隆路,,3段,304巷,,,
台北市文山區興隆路三段304巷153號,24.99579,121.55449,台北市,文山區,興得里,,興隆路,,3段,304巷,,153號,
台北市文山區興隆路三段304巷155號,24.99568,121.5545,台北市,文山區,興得里,,興隆路,,3段,304巷,,155號,
台北市文山區興隆路三段304巷173號,24.99528,121.55473,台北市,文山區,興得里,,興隆路,,3段,304巷,,173號,
台北市文山區興隆路三段304巷175號,24.99527,121.55464,台北市,文山區,興得里,,興隆路,,3段,304巷,,175號,
台北市文山區興隆路三段304巷177號,24.995245,121.554621,台北市,文山區,興得里,,興隆路,,三段,304巷,,177號,
台北市文山區興隆路三段304巷32之10號,24.99595,121.55479,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之11號,24.99595,121.55468,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之12號,24.99604,121.55468,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之13號,24.99606,121.55479,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之16號,24.99594,121.5546,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之17號,24.99594,121.55447,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之18號,24.99599,121.55446,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之1號,24.99599,121.55516,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之2號,24.99605,121.55513,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之3號,24.99606,121.55525,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之5號,24.99596,121.55501,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之6號,24.99595,121.55492,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之7號,24.99603,121.55489,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之8號,24.99606,121.555,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32之9號,24.99601,121.555,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷32號,24.99598,121.55526,台北市,文山區,興得里,,興隆路,,3段,304巷,,32號,
台北市文山區興隆路三段304巷99號,24.99558,121.55608,台北市,文山區,興得里,,興隆路,,3段,304巷,,99號,
台北市文山區興隆路三段317號,24.9918,121.55886,台北市,文山區,興家里,,興隆路,,3段,,,317號,
台北市文山區興隆路三段321號,24.99177,121.55898,台北市,文山區,興家里,,興隆路,,3段,,,321號,
台北市文山區興隆路二段203巷101號,25.00307,121.54645,台北市,文山區,興邦里,,興隆路,,2段,203巷,,101號,
台北市文山區興隆路二段203巷103號,25.00318,121.54646,台北市,文山區,興邦里,,興隆路,,2段,203巷,,103號,
台北市文山區興隆路二段203巷105號,25.00323,121.54631,台北市,文山區,興邦里,,興隆路,,2段,203巷,,105號,
台北市文山區興隆路二段203巷107號,25.00326,121.54616,台北市,文山區,興邦里,,興隆路,,2段,203巷,,107號,
台北市文山區興隆路二段203巷119號,25.0036,121.54583,台北市,文山區,興邦里,,興隆路,,2段,203巷,,119號,
台北市文山區興隆路二段203巷121號,25.00368,121.54585,台北市,文山區,興邦里,,興隆路,,2段,203巷,,121號,
台北市文山區興隆路二段203巷127號,25.00342,121.54612,台北市,文山區,興邦里,,興隆路,,2段,203巷,,127號,
台北市文山區興隆路二段203巷129號,25.00339,121.54622,台北市,文山區,興邦里,,興隆路,,2段,203巷,,129號,
台北市文山區興隆路二段203巷131號,25.00348,121.54616,台北市,文山區,興邦里,,興隆路,,2段,203巷,,131號,
台北市文山區興隆路二段203巷133號,25.00334,121.54642,台北市,文山區,興邦里,,興隆路,,2段,203巷,,133號,
台北市文山區興隆路二段203巷135號,25.00332,121.54652,台北市,文山區,興邦里,,興隆路,,2段,203巷,,135號,
台北市文山區興隆路二段203巷137號,25.00329,121.54663,台北市,文山區,興邦里,,興隆路,,2段,203巷,,137號,
台北市文山區興隆路二段203巷139號,25.00327,121.54672,台北市,文山區,興邦里,,興隆路,,2段,203巷,,139號,
台北市文山區興隆路二段203巷151號,25.00354,121.54708,台北市,文山區,興邦里,,興隆路,,2段,203巷,,151號,
台北市文山區興隆路二段203巷153號,25.00358,121.54721,台北市,文山區,興邦里,,興隆路,,2段,203巷,,153號,
台北市文山區興隆路二段203巷155號,25.00362,121.54734,台北市,文山區,興邦里,,興隆路,,2段,203巷,,155號,
台北市文山區興隆路二段203巷157號,25.00364,121.54746,台北市,文山區,興邦里,,興隆路,,2段,203巷,,157號,
台北市文山區興隆路二段203巷159號,25.00365,121.54758,台北市,文山區,興邦里,,興隆路,,2段,203巷,,159號,
台北市文山區興隆路二段203巷161號,25.00365,121.54769,台北市,文山區,興邦里,,興隆路,,2段,203巷,,161號,
台北市文山區興隆路二段203巷97號,25.00315,121.54661,台北市,文山區,興邦里,,興隆路,,2段,203巷,,97號,
台北市文山區興隆路二段203巷99號,25.00306,121.54658,台北市,文山區,興邦里,,興隆路,,2段,203巷,,99號,
台北市文山區興隆路二段233巷5弄18號,25.00254,121.54985,台北市,文山區,興邦里,,興隆路,,2段,233巷,5弄,18號,
台北市文山區興隆路二段244巷38之1號,24.99986,121.55376,台北市,文山區,興業里,,興隆路,,2段,244巷,,38號,
台北市文山區興隆路二段244巷38號,24.999868,121.553705,台北市,文山區,興業里,,興隆路,,2段,244巷,,38號,
台北市文山區興隆路二段301巷25號,25.00255,121.55363,台北市,文山區,興泰里,,興隆路,,2段,301巷,,25號,
台北市文山區興隆路二段61巷10號,24.99956,121.54588,台北市,文山區,興豐里,,興隆路,,2段,61巷,,10號,
台北市文山區興隆路二段61巷11號,24.99906,121.5458,台北市,文山區,興豐里,,興隆路,,2段,61巷,,11號,
台北市文山區興隆路二段61巷13號,24.9991,121.54578,台北市,文山區,興豐里,,興隆路,,2段,61巷,,13號,
台北市文山區興隆路二段61巷15號,24.99915,121.54576,台北市,文山區,興豐里,,興隆路,,2段,61巷,,15號,
台北市文山區興隆路二段61巷17號,24.99918,121.54571,台北市,文山區,興豐里,,興隆路,,2段,61巷,,17號,
台北市文山區興隆路二段61巷19號,24.99917,121.54568,台北市,文山區,興豐里,,興隆路,,2段,61巷,,19號,
台北市文山區興隆路二段61巷21號,24.99928,121.54568,台北市,文山區,興豐里,,興隆路,,2段,61巷,,21號,
台北市文山區興隆路二段61巷23號,24.99943,121.54557,台北市,文山區,興豐里,,興隆路,,2段,61巷,,23號,
台北市文山區興隆路二段61巷25號,24.99943,121.54542,台北市,文山區,興豐里,,興隆路,,2段,61巷,,25號,
台北市文山區興隆路二段61巷27號,24.99924,121.54545,台北市,文山區,興豐里,,興隆路,,2段,61巷,,27號,
台北市文山區興隆路二段61巷6號,24.99918,121.54596,台北市,文山區,興豐里,,興隆路,,2段,61巷,,6號,
台北市文山區興隆路二段61巷8號,24.99941,121.54592,台北市,文山區,興豐里,,興隆路,,2段,61巷,,8號,
台北市文山區興隆路二段61巷9號,24.99906,121.54573,台北市,文山區,興豐里,,興隆路,,2段,61巷,,9號,
台北市文山區興隆路二段77號,24.99929,121.54672,台北市,文山區,興豐里,,興隆路,,2段,,,77號,
台北市文山區興隆路二段79號,24.99928,121.54678,台北市,文山區,興豐里,,興隆路,,2段,,,79號,
台北市文山區興隆路二段81號,24.99929,121.5468,台北市,文山區,興豐里,,興隆路,,2段,,,81號,
台北市文山區興隆路二段83號,24.99932,121.54682,台北市,文山區,興豐里,,興隆路,,2段,,,83號,
台北市文山區興隆路二段85號,24.99933,121.54685,台北市,文山區,興豐里,,興隆路,,2段,,,85號,
台北市文山區興隆路二段86巷16號,24.99949,121.5487,台北市,文山區,興安里,,興隆路,,2段,86巷,,16號,
台北市文山區興隆路二段96巷18之1號,24.99939,121.55008,台北市,文山區,興安里,,興隆路,,2段,96巷,,18號,
台北市文山區興隆路二段96巷19之1號,24.99917,121.55015,台北市,文山區,興安里,,興隆路,,2段,96巷,,19號,
台北市文山區興隆路二段96巷19之2號,24.99901,121.55019,台北市,文山區,興安里,,興隆路,,2段,96巷,,19號,
台北市文山區興隆路二段96巷19號,24.99921,121.55017,台北市,文山區,興安里,,興隆路,,2段,96巷,,19號,
台北市文山區興隆路四段109巷126號,24.98673,121.56537,台北市,文山區,忠順里,,興隆路,,四段,109巷,,126號,
台北市文山區興隆路四段109巷128號,24.9866,121.56537,台北市,文山區,忠順里,,興隆路,,4段,109巷,,128號,
台北市文山區興隆路四段109巷130號,24.98673,121.56551,台北市,文山區,忠順里,,興隆路,,4段,109巷,,130號,
台北市文山區興隆路四段109巷132號,24.9866,121.56551,台北市,文山區,忠順里,,興隆路,,4段,109巷,,132號,
台北市文山區興隆路四段109巷136號,24.98692,121.56546,台北市,文山區,忠順里,,興隆路,,4段,109巷,,136號,
台北市文山區興隆路四段109巷32弄11號,24.98641,121.56328,台北市,文山區,忠順里,,興隆路,,4段,109巷,32弄,11號,
台北市文山區興隆路四段122巷7號,24.98247,121.56179,台北市,文山區,樟樹里,,興隆路,,4段,122巷,,7號,
台北市文山區興隆路四段145巷83弄16號,24.98604,121.56378,台北市,文山區,忠順里,,興隆路,,4段,145巷,83弄,16號,
台北市文山區興隆路四段145巷83弄18號,24.98609,121.56382,台北市,文山區,忠順里,,興隆路,,4段,145巷,83弄,18號,
台北市文山區興隆路四段145巷83弄20號,24.98616,121.56377,台北市,文山區,忠順里,,興隆路,,4段,145巷,83弄,20號,
台北市文山區興隆路四段165巷40弄15號,24.98406,121.56413,台北市,文山區,順興里,,興隆路,,4段,165巷,40弄,15號,
台北市文山區興隆路四段165巷40弄17號,24.98424,121.56404,台北市,文山區,順興里,,興隆路,,4段,165巷,40弄,17號,
台北市文山區興隆路四段165巷40弄19之1號,24.98404,121.56438,台北市,文山區,順興里,,興隆路,,4段,165巷,40弄,19號,
台北市文山區興隆路四段165巷40弄19號,24.98407,121.56435,台北市,文山區,順興里,,興隆路,,4段,165巷,40弄,19號,
台北市文山區興隆路四段165巷56號,24.98432,121.56428,台北市,文山區,順興里,,興隆路,,4段,165巷,,56號,
台北市文山區興隆路四段165巷58號,24.98433,121.56442,台北市,文山區,順興里,,興隆路,,4段,165巷,,58號,
台北市文山區興隆路四段213巷1號,24.98281,121.56254,台北市,文山區,順興里,,興隆路,,4段,213巷,,1號,
台北市文山區興隆路四段2之6號,24.99007,121.55911,台北市,文山區,明義里,,興隆路,,4段,,,2號,
台北市文山區興隆路四段2號,24.99039,121.55914,台北市,文山區,明義里,,興隆路,,4段,,,2號,
台北市文山區興隆路四段54之5號,24.98588,121.56103,台北市,文山區,樟林里,,興隆路,,4段,,,54號,
台北市文山區興隆路四段54之6號,24.98582,121.56104,台北市,文山區,樟林里,,興隆路,,4段,,,54號,
台北市文山區興隆路四段58巷16弄10號,24.99712,121.48592,台北市,文山區,,,興隆路,,4段,58巷,16弄,10號,
台北市文山區興隆路四段58巷16弄12號,24.98599,121.56041,台北市,文山區,樟林里,,興隆路,,4段,58巷,16弄,12號,
台北市文山區興隆路四段58巷16弄6號,24.98575,121.56058,台北市,文山區,樟林里,,興隆路,,4段,58巷,16弄,6號,
台北市文山區興隆路四段58巷16弄8號,24.98585,121.56053,台北市,文山區,樟林里,,興隆路,,4段,58巷,16弄,8號,
台北市文山區興隆路四段74巷21弄5號,24.98345,121.56087,台北市,文山區,樟樹里,,興隆路,,4段,74巷,21弄,5號,
台北市文山區興順街100號,25.00134,121.54559,台北市,文山區,興豐里,,,興順街,,,,100號,
台北市文山區興順街80巷10號,25.00075,121.54479,台北市,文山區,興豐里,,,興順街,,80巷,,10號,
台北市文山區興順街80巷11號,25.00075,121.54537,台北市,文山區,興豐里,,,興順街,,80巷,,11號,
台北市文山區興順街80巷12號,25.00072,121.54471,台北市,文山區,興豐里,,,興順街,,80巷,,12號,
台北市文山區興順街80巷14號,25.00078,121.54468,台北市,文山區,興豐里,,,興順街,,80巷,,14號,
台北市文山區興順街80巷1號,25.00101,121.54511,台北市,文山區,興豐里,,,興順街,,80巷,,1號,
台北市文山區興順街80巷2號,25.00086,121.54492,台北市,文山區,興豐里,,,興順街,,80巷,,2號,
台北市文山區興順街80巷3號,25.000949,121.54515,台北市,文山區,興豐里,,,興順街,,80巷,,3號,
台北市文山區興順街80巷5號,25.00088,121.54519,台北市,文山區,興豐里,,,興順街,,80巷,,5號,
台北市文山區興順街80巷7號,25.0008,121.54523,台北市,文山區,興豐里,,,興順街,,80巷,,7號,
台北市文山區興順街80巷8號,25.00078,121.54488,台北市,文山區,興豐里,,,興順街,,80巷,,8號,
台北市文山區興順街85號,25.00127,121.54435,台北市,文山區,興豐里,,,興順街,,,,85號,
台北市文山區興順街87號,25.00133,121.54433,台北市,文山區,興豐里,,,興順街,,,,87號,
台北市文山區興順街89號,25.00139,121.54428,台北市,文山區,興豐里,,,興順街,,,,89號,
台北市文山區興順街91號,25.00137,121.54423,台北市,文山區,興豐里,,,興順街,,,,91號,
台北市文山區興順街93號,25.00132,121.54412,台北市,文山區,興豐里,,,興順街,,,,93號,
台北市文山區興順街95號,25.00137,121.544097,台北市,文山區,興豐里,,,興順街,,,,95號,
台北市文山區興順街97號,25.00133,121.54397,台北市,文山區,興豐里,,,興順街,,,,97號,
台北市文山區興順街99號,25.00128,121.54399,台北市,文山區,興豐里,,,興順街,,,,99號,
台北市文山區華興里,24.98972977,121.57004896,台北市,文山區,華興里,,,,,,,,
台北市文山區華興里富山路,24.98797,121.55379,台北市,文山區,華興里,,富山路,,,,,,
台北市文山區萬利街30巷18號,25.001512,121.56424,台北市,文山區,萬美里,,,萬利街,,30巷,,18號,
台北市文山區萬利街30巷22號,25.00161,121.56409,台北市,文山區,萬美里,,,萬利街,,30巷,,22號,
台北市文山區萬利街67號,25.00094,121.56403,台北市,文山區,萬美里,,,萬利街,,,,67號,
台北市文山區萬壽路17巷1號,24.98823,121.57578,台北市,文山區,萬興里,,萬壽路,,,17巷,,1號,
台北市文山區萬壽路17巷3號,24.98802,121.57566,台北市,文山區,萬興里,,萬壽路,,,17巷,,3號,
台北市文山區萬壽路25巷9號,24.98893,121.57605,台北市,文山區,萬興里,,萬壽路,,,25巷,,9號,
台北市文山區萬壽路62之2號,24.98675,121.58729,台北市,文山區,政大里,,萬壽路,,,,,62號,
台北市文山區萬壽路62之3號,24.98678,121.58721,台北市,文山區,政大里,,萬壽路,,,,,62號,
台北市文山區萬壽路62之5號,24.98674,121.58721,台北市,文山區,政大里,,萬壽路,,,,,62號,
台北市文山區萬壽路62之7號,24.98668,121.58716,台北市,文山區,政大里,,萬壽路,,,,,62號,
台北市文山區萬壽路75之11號,24.98529,121.5884,台北市,文山區,政大里,,萬壽路,,,,,75號,
台北市文山區萬壽路75之1號,24.98561,121.58778,台北市,文山區,政大里,,萬壽路,,,,,75號,
台北市文山區萬壽路75之3號,24.985551,121.58799,台北市,文山區,政大里,,萬壽路,,,,,75之3號,
台北市文山區萬壽路75之7號,24.98546,121.58815,台北市,文山區,政大里,,萬壽路,,,,,75號,
台北市文山區萬壽路75之9號,24.98539,121.58819,台北市,文山區,政大里,,萬壽路,,,,,75號,
台北市文山區萬壽路75號,24.98564,121.58772,台北市,文山區,政大里,,萬壽路,,,,,75號,
台北市文山區萬慶街37巷,24.99289,121.53886,台北市,文山區,景美里,,,萬慶街,,37巷,,,
台北市文山區萬慶街51巷11號,24.99289,121.53822,台北市,文山區,景美里,,,萬慶街,,51巷,,11號,
台北市文山區萬慶街51巷9號,24.99296,121.53824,台北市,文山區,景美里,,,萬慶街,,51巷,,9號,
台北市文山區萬盛街142號,25.00554,121.54228,台北市,文山區,萬盛里,,,萬盛街,,,,142號,
台北市文山區萬盛街166巷1號,25.00505,121.54333,台北市,文山區,萬盛里,,,萬盛街,,166巷,,1號,
台北市文山區萬興里秀明路二段167號,24.99019,121.57727,台北市,文山區,萬興里,,秀明路,,2段,,,167號,
台北市文山區萬芳路,24.99905,121.56726,台北市,文山區,萬美里,,萬芳路,,,,,,
台北市文山區萬芳路107巷11號,24.99675,121.56268,台北市,文山區,興光里,,萬芳路,,,107巷,,11號,
台北市文山區萬芳路107巷12號,24.99682,121.56184,台北市,文山區,興光里,,萬芳路,,,107巷,,12號,
台北市文山區萬芳路107巷13號,24.9967,121.56282,台北市,文山區,興光里,,萬芳路,,,107巷,,13號,
台北市文山區萬芳路107巷15號,24.99659,121.56277,台北市,文山區,興光里,,萬芳路,,,107巷,,15號,
台北市文山區萬芳路107巷17號,24.99661,121.56291,台北市,文山區,興光里,,萬芳路,,,107巷,,17號,
台北市文山區萬芳路107巷19號,24.99645,121.56307,台北市,文山區,興光里,,萬芳路,,,107巷,,19號,
台北市文山區萬芳路107巷1號,24.99673,121.56241,台北市,文山區,興光里,,萬芳路,,,107巷,,1號,
台北市文山區萬芳路107巷3號,24.99683,121.56245,台北市,文山區,興光里,,萬芳路,,,107巷,,3號,
台北市文山區萬芳路107巷5號,24.99677,121.56257,台北市,文山區,興光里,,萬芳路,,,107巷,,5號,
台北市文山區萬芳路107巷7號,24.99668,121.56252,台北市,文山區,興光里,,萬芳路,,,107巷,,7號,
台北市文山區萬芳路107巷9號,24.99664,121.56265,台北市,文山區,興光里,,萬芳路,,,107巷,,9號,
台北市文山區萬芳路18號,24.99583,121.57048,台北市,文山區,萬芳里,,萬芳路,,,,,18號,
台北市文山區萬芳路20號,24.9959,121.57044,台北市,文山區,萬芳里,,萬芳路,,,,,20號,
台北市文山區萬芳路22號,24.99596,121.57041,台北市,文山區,萬芳里,,萬芳路,,,,,22號,
台北市文山區萬芳路3之17號,24.99827,121.57123,台北市,文山區,萬芳里,,萬芳路,,,,,3之17號,
台北市文山區萬芳路3之19號,24.99836,121.57107,台北市,文山區,萬芳里,,萬芳路,,,,,3號,
台北市文山區萬芳路3之20號,24.99842,121.57106,台北市,文山區,萬芳里,,萬芳路,,,,,3號,
台北市文山區萬隆街47－12號,25.000782,121.536694,台北市,文山區,萬隆里,,,萬隆街,,,,4712號,
台北市文山區萬隆街52巷8號,25.00078,121.5376,台北市,文山區,萬隆里,,,萬隆街,,52巷,,8號,
台北市文山區試院路102之1號,24.9901,121.54795,台北市,文山區,華興里,,試院路,,,,,102號,
台北市文山區試院路102之2號,24.99012,121.54785,台北市,文山區,華興里,,試院路,,,,,102號,
台北市文山區試院路152之3號,24.99013,121.54689,台北市,文山區,華興里,,試院路,,,,,152號,
台北市文山區試院路1巷6號,24.98798,121.54864,台北市,文山區,試院里,,試院路,,,1巷,,6號,
台北市文山區試院路1巷8號,24.98808,121.54863,台北市,文山區,試院里,,試院路,,,1巷,,8號,
台北市文山區試院路5號,24.98898,121.54971,台北市,文山區,華興里,,試院路,,,,,5號,
台北市文山區試院路66之1號,24.99052,121.54967,台北市,文山區,華興里,,試院路,,,,,66之1號,
台北市文山區試院路7號,24.98865,121.54851,台北市,文山區,試院里,,試院路,,,,,7號,
台北市文山區試院路84巷2號,24.99014,121.54852,台北市,文山區,華興里,,試院路,,,84巷,,2號,
台北市文山區車前路11-1號,24.99132,121.54088,台北市,文山區,景行里,,車前路,,,,,11號,
台北市文山區車前路11-2號,24.99133,121.54085,台北市,文山區,景行里,,車前路,,,,,11-2號,
台北市文山區車前路11-3號,24.99134,121.54083,台北市,文山區,景行里,,車前路,,,,,11號,
台北市文山區車前路11之1號,24.99132,121.54088,台北市,文山區,景行里,,車前路,,,,,11號,
台北市文山區車前路11之2號,24.99133,121.54085,台北市,文山區,景行里,,車前路,,,,,11號,
台北市文山區車前路11之3號,24.99134,121.54083,台北市,文山區,景行里,,車前路,,,,,11號,
台北市文山區車前路11號,24.9913,121.54097,台北市,文山區,景行里,,車前路,,,,,11號,
台北市文山區車前路15號,24.99134,121.54078,台北市,文山區,景行里,,車前路,,,,,15號,
台北市文山區車前路17號,24.99137,121.54073,台北市,文山區,景行里,,車前路,,,,,17號,
台北市文山區車前路19號,24.99137,121.54069,台北市,文山區,景行里,,車前路,,,,,19號,
台北市文山區車前路21號,24.99138,121.54064,台北市,文山區,景行里,,車前路,,,,,21號,
台北市文山區辛亥路6段25號,24.99014,121.55252,台北市,文山區,華興里,,辛亥路,,6段,,,25號,
台北市文山區辛亥路七段20巷1弄2號,24.98687,121.55348,台北市,文山區,華興里,,辛亥路,,7段,20巷,1弄,2號,
台北市文山區辛亥路七段20巷1弄8號,24.986843,121.553704,台北市,文山區,華興里,,辛亥路,,7段,20巷,1弄,8號,
台北市文山區辛亥路七段3號,24.987488,121.552538,台北市,文山區,華興里,,辛亥路,,七段,,,3號,
台北市文山區辛亥路七段5巷5號,24.98741,121.55289,台北市,文山區,華興里,,辛亥路,,7段,5巷,,5號,
台北市文山區辛亥路七段5巷7號,24.98743,121.55302,台北市,文山區,華興里,,辛亥路,,7段,5巷,,7號,
台北市文山區辛亥路七段72號,24.98225,121.55395,台北市,文山區,樟文里,,辛亥路,,7段,,,72號,
台北市文山區辛亥路五段52號,24.99962,121.5538,台北市,文山區,興業里,,辛亥路,,5段,,,52號,
台北市文山區辛亥路五段56號,24.99958,121.55378,台北市,文山區,興業里,,辛亥路,,5段,,,56號,
台北市文山區辛亥路五段60號,24.9995,121.55374,台北市,文山區,興業里,,辛亥路,,5段,,,60號,
台北市文山區辛亥路六段25號,24.99014,121.55252,台北市,文山區,華興里,,辛亥路,,6段,,,25號,
台北市文山區辛亥路六段27號,24.98997,121.55256,台北市,文山區,華興里,,辛亥路,,6段,,,27號,
台北市文山區辛亥路六段29號,24.98976,121.55259,台北市,文山區,華興里,,辛亥路,,六段,,,29號,
台北市文山區辛亥路六段31號,24.98946,121.55272,台北市,文山區,華興里,,辛亥路,,6段,,,31號,
台北市文山區辛亥路六段33號,24.9893,121.55304,台北市,文山區,華興里,,辛亥路,,6段,,,33號,
台北市文山區辛亥路六段35號,24.9893,121.55325,台北市,文山區,華興里,,辛亥路,,6段,,,35號,
台北市文山區辛亥路六段37號,24.98929,121.55351,台北市,文山區,華興里,,辛亥路,,6段,,,37號,
台北市文山區辛亥路六段78號,24.98937,121.55226,台北市,文山區,華興里,,辛亥路,,6段,,,78號,
台北市文山區辛亥路四段101巷101號,25.00647,121.56071,台北市,文山區,興昌里,,辛亥路,,4段,101巷,,101號,
台北市文山區辛亥路四段132號,25.00454,121.55662,台北市,文山區,興泰里,,辛亥路,,4段,,,132號,
台北市文山區辛亥路四段138號,25.00441,121.55653,台北市,文山區,興泰里,,辛亥路,,4段,,,138號,
台北市文山區辛亥路四段140號,25.00445,121.55645,台北市,文山區,興泰里,,辛亥路,,4段,,,140號,
台北市文山區辛亥路四段146號,25.00436,121.55641,台北市,文山區,興泰里,,辛亥路,,4段,,,146號,
台北市文山區辛亥路四段148號,25.00427,121.55636,台北市,文山區,興泰里,,辛亥路,,四段,,,148號,
台北市文山區辛亥路四段152號,25.00414,121.55622,台北市,文山區,興泰里,,辛亥路,,4段,,,152號,
台北市文山區辛亥路四段156號,25.00407,121.55614,台北市,文山區,興泰里,,辛亥路,,4段,,,156號,
台北市文山區辛亥路四段158號,25.004043,121.556155,台北市,文山區,興泰里,,辛亥路,,四段,,,158號,
